feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier,coverage_tier_normalized,coverage_validity_class,analysis_scope_flag,characterization_status,descriptor_candidate_status,analysis_layers_present,outcome_pole_field_count,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_BHW_peak_degree,hlon_GHL_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_BHW_peak_lift,hlon_GHL_peak_lift,hlon_HS_support,hlon_LS_support,hlon_BHW_support,hlon_GHL_support,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,phase3c_origin_class,phase3c_reliable_high,phase3c_reliable_low,is_characterized,is_coverage_clean_for_engine,engine_candidate_pool,engine_candidate_strength,representation_development_pool,representation_development_reason,margin_track_status,primary_modeling_track,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,registry_build_seed,registry_input_sha256,registry_run_timestamp_utc
EA G-AZ x JU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,JU,G-RA,cross,angle_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,205.0,201.0,1.7411091901136793,1.694388884783934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
EA G-AZ x NN G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,NN,G-RA,cross,angle_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,16.0,80.0,1.6487726581641369,1.5813287636726363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
EA G-AZ x SA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,SA,G-RA,cross,angle_origin,Tier C,Tier C,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,307.0,132.0,2.1052467923968927,1.513092086846358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
EA G-AZ x UR G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,UR,G-RA,cross,angle_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,215.0,323.0,1.6448312911237597,1.392783011941214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
EA G-AZ x NE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,NE,G-RA,cross,angle_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,200.0,276.0,1.6960693557414228,1.440766761539204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
EA G-AZ x PL G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,EA,G-AZ,PL,G-RA,cross,angle_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,143.0,222.0,1.6161302517834233,1.3192409815052188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x ME G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,ME,G-RA,cross,moon_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,160.0,103.0,1.4767805085433672,1.4886660500849118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x VE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,VE,G-RA,cross,moon_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,51.0,51.0,1.457967821641103,1.474280053051713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x SU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,SU,G-RA,cross,moon_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,69.0,194.0,1.412791057576218,1.4398167701374156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x MA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,MA,G-RA,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,317.0,302.0,1.4428638835171306,1.4822218042866109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x JN G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,JN,G-RA,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,13.0,78.0,1.469355191419469,1.4560326565028106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x CE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,CE,G-RA,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,142.0,11.0,1.4312921290861442,1.466037985349688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x VS G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,VS,G-RA,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,84.0,194.0,1.461285305379758,1.4011501125931758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x PA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,PA,G-RA,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,87.0,315.0,1.480169150729336,1.321845659130197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x JU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,JU,G-RA,cross,moon_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,206.0,200.0,1.43552913205569,1.4066421735885837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x NN G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,NN,G-RA,cross,moon_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,12.0,232.0,1.3855926735745498,1.6307509482116167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x SA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,SA,G-RA,cross,moon_origin,Tier C,Tier C,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,196.0,135.0,1.3907554059608327,1.4510796309398033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x UR G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,UR,G-RA,cross,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,179.0,182.0,1.60090592920976,1.5908625425570992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x NE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,NE,G-RA,cross,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,276.0,136.0,1.4290266239327885,1.5199124253586662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x PL G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,MO,G-AZ,PL,G-RA,cross,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,150.0,111.0,1.428949977818389,1.5636522532924289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x VE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,VE,G-RA,cross,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,66.0,40.0,1.5743148980408233,1.9658530835513064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x SU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,SU,G-RA,cross,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,49.0,65.0,5.625121998828813,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x MA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,MA,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,0.0,262.0,1.4841754183360774,1.3894964183901124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x JN G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,JN,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,37.0,121.0,1.5521902604576978,1.4145037961670497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x CE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,CE,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,39.0,225.0,1.510308800930341,1.516858381659511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x VS G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,VS,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,10.0,66.0,1.6339907307844377,1.5525478910270645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x PA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,PA,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,141.0,318.0,1.527239334955666,1.4306799130065866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x JU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,JU,G-RA,cross,heliocentric_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,321.0,221.0,1.5213295924360202,1.4470863696540814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x NN G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,NN,G-RA,cross,heliocentric_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,184.0,329.0,1.6334546519890123,1.5815652699003309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x SA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,SA,G-RA,cross,heliocentric_origin,Tier C,Tier C,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,129.0,28.0,1.7393419108753658,1.3341877857151212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x UR G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,UR,G-RA,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,308.0,9.0,2.2625490706400333,7.915445889031313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x NE G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,NE,G-RA,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,262.0,332.0,2.812560999414405,6.596204907526095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x PL G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,ME,G-AZ,PL,G-RA,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,284.0,298.0,2.812560999414406,7.035951901361167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x SU G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,VE,G-AZ,SU,G-RA,cross,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x MA G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,VE,G-AZ,MA,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x JN G-RA,MLB 2000-no02-2024 Cross-System G-AZ to G-RA.csv,G-AZ x G-RA,VE,G-AZ,JN,G-RA,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
